review_id,user_id,business_id,stars,useful,funny,cool,text,date
uuOWZl6NPOhLmlryh-RdIg,U0NPWxHx8MEG-nbBS4ejPA,L8rJht4Jw_BuR8gsckEWYg,5.0,0,0,0,Open until midnight. Huge menu. International menu offerings. Large servings. Don't forget dessert!,2018-06-10 14:09:28
sElgiP28fk2BYvP1o7ea4A,8wO8XBcWMZ_WesAxG9MFqA,L8rJht4Jw_BuR8gsckEWYg,1.0,0,0,0,The wait to eat was very long.  Also the wait after placing order for lunch was very long.   Glad we were not on a dead line or in a time crunch.,2018-09-14 23:25:12
EAC6Oriy1MWhVHs0Ercw1Q,kAsckqU27pG_sZHwKr0uWQ,L8rJht4Jw_BuR8gsckEWYg,1.0,0,0,0,"Let me start by saying I work in this mall and have taken my lunch break numerous times here and never had a problem. But today, we took our hour lunch break here during a very slow time of the day and sat in Larry's section. Not only was the server rude and couldn't muster a smile the entire time, but our food took an hour to come out. We tried explaining we were on break and only had an hour, only to get eye rolls in response. The end result was all of our food having to be boxed and taken home to eat after work and we ate bread for lunch. Not a pleasant experience, literally all our server had to do was apologize for the food taking longer and smile. Instead we left with empty stomachs and a bad mood.",2017-03-16 20:06:53
UZ2PHKsKAf6WsriC1qN14A,a28MhTKG-rjmlokwz0uqgw,L8rJht4Jw_BuR8gsckEWYg,1.0,0,0,0,"First time we went my family and I waited 1 hour and 45 min -  our pager buzzed and we were told to stand in another waiting section, because there was noone available to walk us to our table - so we stood and waited with the other people who were also waiting to be seated for another 15 minutes. Finally, we get seated...placed our drink and food order and no bread came....we are starving by this time...so we ask for bread...waiting, waiting...bread finally arrives then our food.  ALL of our food was COLD...by this time were are getting frustrated...we tell our waiter and his response upsets all of us. His response was ""all I can do is offer to ""reheat"" it""  REALLY!!! You want to put our food in the microwave!!! So my husband asks to speaks with the manager - our food is remade and its pretty good - we even get free cheesecake. So by the end we are all fine and say we will come back and give it another chance.  Well we went on Friday - only had a 30 minute wait this time - we ordered our food and get our bread (without having to ask). Our food arrives FREAKING COLD AGAIN (pissed and annoyed) my daughter and I decide to send ours back- my husband sucks it up (I ordered the flatbread pizza) my daughter gets her meal back (watery) and I got HALF of my flat bread pizza back with burned edges - YUP, you read it right...HALF of my DAMN pizza was missing and they didn't say shit about it - like it was cool! I did not send it back I paid for the damn meal AND still gave the server his tip - BUT MY FAMILY AND I WILL NEVER GO BACK AGAIN!!!!!!!! PISSED!!!!!!",2017-02-20 20:15:23
3Q6j556B3lrWJgQi3dwsrQ,2ti6O8jURFepFKaPIlFVhQ,L8rJht4Jw_BuR8gsckEWYg,1.0,1,0,0,It didn't take long to be seated (wasn't very busy in there at all) but it took over an hour to receive our cold lunch plates. I had no idea it took that long to assemble a turkey sandwich and a salad. The staff was unapologetic as tables sat down after us and received their food before us. I was very disappointed because I had a high opinion of the restaurant. I left feeling like I had just thrown $50 down the drain. It would take a lot of convincing for us to try this restaurant again.,2016-03-18 14:40:04
NVp9X46abpFh-17-piMXmg,-rlIN1BFK65MyHWt_HhPJg,L8rJht4Jw_BuR8gsckEWYg,3.0,0,1,0,"I think the Cheesecake Factory is ok.  Nothing magical, but nothing terrible you know?  I went in on Labor Day at 2:00 thinking the crowd would have died down....but guess again it was freakin packed!!!

30 minute wait, which I guess in the grand scheme of Cheesecake Factory wait times wasn't too bad.  The people watching during the wait is always interesting and the massive amounts of food and cheesecake that pass me always make me wonder what kind of money this place makes.

The service was great, very attentive and friendly.  One thing I do like is the variety of food offered which is both good and bad, I guess.  We had the avocado eggrolls which are pretty tasty, I don't want to know how many calories were in them but nice chunks of avocado fried in an egg roll wrapper were complimented by a sweet and spicy dipping sauce.

I had the mushroom burger which frankly was very good.  It was well put together with very flavorful mushrooms and swiss cheese.  The cover the burger in some kind of wine sauce which was welcomed.  Fries....nasty.  Too much salt ruined them.

We skipped on the cheesecake (I know, blasphemy) but I figured I gorged on too many calories as it was and wanted to be able to look myself in the mirror afterwards.",2013-09-04 23:15:37
slPNI79a2b_juB4g778hEA,fX8NrOxtnaozSGsS_HMWZQ,L8rJht4Jw_BuR8gsckEWYg,3.0,2,1,2,"Not worth the wait...so come mid-afternoon or pick another place. 

Good food, expansive menu for entrees and of course, pages of dessert choices featuring things other than simply cheesecake. 

Bar can have VERY irregular service even when the place is empty. 

Outside dining is great--but place your ENTIRE order or you'll be waiting forever if you want dessert.",2016-03-09 12:47:17
wXNCNQ4w3Ou_tS0K7VMWIA,nKgrikRSzsoVHLHpawmY-Q,L8rJht4Jw_BuR8gsckEWYg,4.0,0,0,0,The food was good. We ate chicken Little's and the skinilicious turkey burger. Our waitress Melissa W. was great.,2017-12-17 20:00:58
tA2upiXso_dXXWcEC28uYg,zsZBYWYEmLLs81_f-HHM8w,L8rJht4Jw_BuR8gsckEWYg,3.0,0,0,1,"I have to say, first, that the customer service that I received at The Cheesecake Factory went above and beyond, definitely.  My server was excellent and after an issue with a dish, the manager who visited my table also went way beyond what most would have bothered with, in particular since it's The Cheesecake Factory and losing one customer would seemingly not be a big deal, since I arrived at 5:15 on a Thursday evening to a packed house.  

I haven't been to the Factory in years.  I don't like going to the mall and I don't like waiting an inordinate amount of time to be seated.  I had a craving for cheesecake, so I made a run here after work.  Since it's attached to SouthPark mall, there seems to never be any down time at all.  Even upon my early arrival I had to wait a few minutes to be seated.  No biggie, I was seated within 5 or so minutes and instantly greeted by my server, Bonnie, who was absolutely fantastic.  She had her hands full and the section was completely booked, but she did a fantastic job.  I heard a table near me compliment how well she did, after she returned to thank them for what I assume was an extra-large tip.

The food:
Fried cheese sticks:  6 triangles.  Thick breading, nice melty cheese.  Marinara that was served with was meh.  Tasted weird, kind of plain, but nothing offensive.  
Fried chicken salad:  When they first opened this location, this was my go-to order.  Huge ""normal"" salad with fried chicken on top of it.  In the many years it has been since my last visit, the recipe has changed and I was not a fan of the new way.  The menu said ""mixed greens"" and I forgot that kale is no longer just a garnish.  Too much kale, way too much kale.  But the fried chicken served with it was quite good, as was the corn and pecans with the honey mustard dressing.  I picked through the salad, but it was mostly kale, so I just ate the chicken.  My server noticed and said she would bring me something else, but I told her it was my misunderstanding, no big deal, I ate all of the chicken and a few pieces of lettuce and that was fine.  
Turtle cheesecake:  Eh.... it was okay.  Creamy cheesecake with a healthy swirl of whipped cream.  Large dollop of a thick chocolate cream on top, plenty of nuts.  It was fine.  

The server let the manager (I believe he said his name was Johann) know about the salad and he came by the table and told me that had been taken off of my bill.   I told him as well that it wasn't necessary as I ate all of the chicken and what I could of the salad.  He again said it was taken care of and if I had any other problems to let him know.  Very nice and totally unexpected.  Excellent customer service.

I don't know when I will return, but the great job by my waitress and the manager on duty definitely left a very positive reflection on the place, I just wish the food was as good as the staff.",2013-07-16 01:36:50
0Qyrncr9JnPDpUQr30ufvw,DLngk4YAu-CNKND8uiArnw,L8rJht4Jw_BuR8gsckEWYg,2.0,0,0,0,"so, we had a pretty bad experience tonight. 
my husband took me here tonight for my birthday. he planned this for a while. 
we get there at 8:30pm. we were politely greeted and immediately say. first thing, something I have noticed before but didn't write a review because we've never had a bad experience, but the FLOOR. the floor here is SO slick you can easily fall and get seriously hurt, so a message to corporate: fix this before you find yourself in a lawsuit. 
now to the overall experience which is why I'm here. now off the gate, our waiter was good and our drinks were 8.5\/10 so no complaints there. the food though? my husband ordered the filet and I ordered the shrimp\/steak combo. my husband ordered his steak medium and I ordered mine medium rare. once we received our food and cut into them, my husband's steak was closer to rare but he ended up keeping it, but left about 3\/4 uneaten because once it cooled off he found it an edible. my (medallions, not actually steak which the menu didn't say) were WELL done. I sent them back and said I would just take the filet and pay the difference. the waiter politely said he would do that. we waited close to 20min. to get my replate, once I cut into it, it was so rare that it was cool in the center. once again, sent the plate back. got the 2nd once back much faster but after waiting and was better. but after waiting so long to eat, I really wasn't hungry anymore so I took a few bites and took it to go. both times, the waiter brought the plates, never spoke to a manager yet two different ones cleared our plates without a word about the food. 
my husband ordered a whole cheesecake that we after found out they only had a few slices left of, which we ended up getting anyway. my husband proceeded to pay and I went to the restroom which, was disgusting. 
the first two toilets were clogged, trash on the floor, and no soap in one of the dispensers, hardly any in the other. 

overall, just not a good night for us at the cheesecake factory.",2018-03-05 03:41:05
3cAEDGq6RiA15_mQ7E5gCQ,GyKF0UbhGtnAO-YWvdCP2A,L8rJht4Jw_BuR8gsckEWYg,2.0,0,0,0,"Today was the first bad meal and customer service experience I've experienced at any cheesecake factory. I had my usual dish of cajun jumbalaya pasta and it was obvious my portions were reduced and the care taken to prepare the dish was not evident.  The usual food presentation was gone.  My rasberry lemonade was awful.  They have even decreases the portions for cheesecake as well.  Lastly our waitress was very slow. We will not be eating at this particular
 cheesecake factory in the future.",2017-11-19 19:54:03
